Order ID,Product,Quantity Ordered,Price Each,Order Date,Street Address,City,State
307035,USB-C Charging Cable,1,11.95,2021-11-14 13:22:00,990 Center St,Los Angeles,CA
307037,Google Phone,1,600.0,2021-11-10 10:25:00,551 Johnson St,San Francisco,CA
307046,Bose SoundSport Headphones,1,99.99,2021-11-23 12:23:00,383 9th St,San Francisco,CA
307068,AAA Batteries (4-pack),1,2.99,2021-11-16 14:37:00,585 Church St,Dallas,TX
307068,USB-C Charging Cable,2,11.95,2021-11-16 14:37:00,585 Church St,Dallas,TX
307073,Apple Airpods Headphones,1,150.0,2021-11-03 10:16:00,687 Forest St,Seattle,WA
307075,Wired Headphones,1,11.99,2021-11-01 21:00:00,700 Washington St,Boston,MA
307084,USB-C Charging Cable,1,11.95,2021-11-12 18:56:00,620 6th St,Austin,TX
307089,AA Batteries (4-pack),4,3.84,2021-11-21 11:29:00,919 Sunset St,Atlanta,GA
307098,Google Phone,1,600.0,2021-11-24 09:39:00,186 Willow St,San Francisco,CA
307107,AA Batteries (4-pack),2,3.84,2021-11-28 23:49:00,448 8th St,San Francisco,CA
307125,Wired Headphones,2,11.99,2021-11-04 12:24:00,768 Ridge St,Atlanta,GA
307140,AAA Batteries (4-pack),4,2.99,2021-11-06 14:09:00,515 Adams St,Los Angeles,CA
307143,34in Ultrawide Monitor,1,379.99,2021-11-04 09:18:00,843 Maple St,Seattle,WA
307145,AA Batteries (4-pack),4,3.84,2021-11-10 17:54:00,141 Lincoln St,Dallas,TX
307159,AA Batteries (4-pack),2,3.84,2021-11-16 22:01:00,136 Johnson St,New York City,NY
307167,Lightning Charging Cable,1,14.95,2021-11-06 00:07:00,335 Willow St,Austin,TX
307212,AAA Batteries (4-pack),1,2.99,2021-11-22 13:09:00,78 Hill St,Austin,TX
307226,27in 4K Gaming Monitor,1,389.99,2021-11-28 11:45:00,424 Jackson St,Atlanta,GA
307226,USB-C Charging Cable,2,11.95,2021-11-28 11:45:00,424 Jackson St,Atlanta,GA
307227,Wired Headphones,1,11.99,2021-11-13 18:10:00,467 Church St,Austin,TX
307230,27in 4K Gaming Monitor,1,389.99,2021-11-23 12:10:00,178 Highland St,San Francisco,CA
307249,Bose SoundSport Headphones,1,99.99,2021-11-24 20:29:00,521 Dogwood St,Dallas,TX
307283,Lightning Charging Cable,1,14.95,2021-11-09 22:58:00,411 7th St,San Francisco,CA
307288,USB-C Charging Cable,2,11.95,2021-11-11 10:26:00,18 10th St,Austin,TX
307323,Google Phone,1,600.0,2021-11-03 12:29:00,819 Wilson St,Seattle,WA
307336,Lightning Charging Cable,1,14.95,2021-11-08 00:07:00,200 Main St,Seattle,WA
307340,Wired Headphones,2,11.99,2021-11-24 13:50:00,4 Pine St,Boston,MA
307345,USB-C Charging Cable,1,11.95,2021-11-04 22:02:00,727 Jefferson St,Seattle,WA
307359,AA Batteries (4-pack),2,3.84,2021-11-11 19:32:00,442 River St,San Francisco,CA
307362,Lightning Charging Cable,2,14.95,2021-11-28 06:53:00,21 6th St,Boston,MA
307379,Macbook Pro Laptop,1,1700.0,2021-11-28 20:13:00,289 Johnson St,San Francisco,CA
307385,Google Phone,1,600.0,2021-11-29 12:53:00,860 Cedar St,Los Angeles,CA
307386,AAA Batteries (4-pack),4,2.99,2021-11-05 11:26:00,398 Lincoln St,San Francisco,CA
307393,Apple Airpods Headphones,1,150.0,2021-11-26 15:39:00,971 Madison St,New York City,NY
307397,Lightning Charging Cable,1,14.95,2021-11-20 07:24:00,282 Main St,Seattle,WA
307415,Apple Airpods Headphones,1,150.0,2021-11-29 14:34:00,498 Hill St,San Francisco,CA
307425,Apple Airpods Headphones,1,150.0,2021-11-15 12:37:00,127 Church St,Los Angeles,CA
307428,USB-C Charging Cable,2,11.95,2021-11-25 13:33:00,151 11th St,Portland,OR
307435,Wired Headphones,2,11.99,2021-11-17 22:20:00,611 7th St,Los Angeles,CA
307445,Lightning Charging Cable,1,14.95,2021-11-20 22:12:00,435 Pine St,San Francisco,CA
307449,AA Batteries (4-pack),2,3.84,2021-11-08 12:31:00,704 Main St,Seattle,WA
307456,AA Batteries (4-pack),4,3.84,2021-11-26 16:28:00,570 13th St,San Francisco,CA
307457,Lightning Charging Cable,1,14.95,2021-11-15 02:17:00,634 Walnut St,Los Angeles,CA
307459,27in FHD Monitor,1,149.99,2021-11-21 19:19:00,426 Adams St,Los Angeles,CA
307479,Bose SoundSport Headphones,1,99.99,2021-11-03 06:33:00,924 4th St,San Francisco,CA
307488,Google Phone,1,600.0,2021-11-06 09:53:00,375 Spruce St,Los Angeles,CA
307490,Wired Headphones,1,11.99,2021-11-14 19:08:00,572 Jefferson St,Los Angeles,CA
307518,34in Ultrawide Monitor,1,379.99,2021-11-12 15:38:00,2 Cedar St,Los Angeles,CA
307524,USB-C Charging Cable,2,11.95,2021-11-29 08:35:00,72 1st St,Boston,MA
307526,Wired Headphones,1,11.99,2021-11-14 14:38:00,370 13th St,Los Angeles,CA
307527,AA Batteries (4-pack),4,3.84,2021-11-07 09:32:00,80 12th St,Los Angeles,CA
307535,Apple Airpods Headphones,1,150.0,2021-11-04 12:52:00,562 Center St,Austin,TX
307535,Apple Airpods Headphones,1,150.0,2021-11-04 12:52:00,562 Center St,Austin,TX
307540,Bose SoundSport Headphones,1,99.99,2021-11-11 08:48:00,912 Sunset St,Los Angeles,CA
307545,iPhone,1,700.0,2021-11-08 14:06:00,930 River St,Dallas,TX
307545,Lightning Charging Cable,1,14.95,2021-11-08 14:06:00,930 River St,Dallas,TX
307553,27in FHD Monitor,1,149.99,2021-11-20 12:12:00,466 13th St,Los Angeles,CA
307554,AA Batteries (4-pack),1,3.84,2021-11-01 23:35:00,830 Hickory St,San Francisco,CA
307572,AA Batteries (4-pack),2,3.84,2021-11-14 21:54:00,892 Madison St,Dallas,TX
307572,AA Batteries (4-pack),4,3.84,2021-11-14 21:54:00,892 Madison St,Dallas,TX
307591,Macbook Pro Laptop,1,1700.0,2021-11-23 22:09:00,79 14th St,San Francisco,CA
307600,27in FHD Monitor,1,149.99,2021-11-10 15:58:00,439 Sunset St,Austin,TX
307610,Lightning Charging Cable,1,14.95,2021-11-30 18:49:00,827 Jefferson St,Seattle,WA
307621,Macbook Pro Laptop,1,1700.0,2021-11-30 14:23:00,715 Walnut St,New York City,NY
307639,AAA Batteries (4-pack),2,2.99,2021-11-04 17:05:00,589 6th St,San Francisco,CA
307641,Bose SoundSport Headphones,1,99.99,2021-11-07 11:44:00,577 Spruce St,Dallas,TX
307647,Lightning Charging Cable,1,14.95,2021-11-27 10:00:00,688 West St,Seattle,WA
307648,Lightning Charging Cable,2,14.95,2021-11-23 09:33:00,983 13th St,San Francisco,CA
307659,Wired Headphones,1,11.99,2021-11-19 15:48:00,380 Park St,San Francisco,CA
307664,AAA Batteries (4-pack),2,2.99,2021-11-28 09:47:00,374 West St,San Francisco,CA
307665,AA Batteries (4-pack),4,3.84,2021-11-29 12:45:00,71 North St,San Francisco,CA
307678,27in 4K Gaming Monitor,1,389.99,2021-11-07 17:52:00,434 10th St,Atlanta,GA
307680,AAA Batteries (4-pack),4,2.99,2021-11-19 09:49:00,801 Main St,San Francisco,CA
307686,27in FHD Monitor,1,149.99,2021-11-30 12:16:00,35 Jefferson St,Los Angeles,CA
307691,27in 4K Gaming Monitor,1,389.99,2021-11-19 07:44:00,644 River St,Boston,MA
307696,Macbook Pro Laptop,1,1700.0,2021-11-08 10:26:00,432 Highland St,Atlanta,GA
307698,ThinkPad Laptop,1,999.99,2021-11-20 18:33:00,803 Spruce St,Portland,OR
307711,Apple Airpods Headphones,1,150.0,2021-11-07 12:38:00,935 Cherry St,Dallas,TX
307714,AA Batteries (4-pack),2,3.84,2021-11-14 14:10:00,532 Forest St,San Francisco,CA
307722,USB-C Charging Cable,2,11.95,2021-11-13 10:24:00,682 12th St,New York City,NY
307734,USB-C Charging Cable,2,11.95,2021-11-11 12:25:00,560 4th St,Los Angeles,CA
307735,Google Phone,1,600.0,2021-11-03 11:47:00,560 9th St,New York City,NY
307739,Apple Airpods Headphones,1,150.0,2021-11-04 20:10:00,982 10th St,Seattle,WA
307740,AA Batteries (4-pack),2,3.84,2021-11-11 14:42:00,694 Ridge St,Portland,OR
307745,Wired Headphones,1,11.99,2021-11-23 18:42:00,78 Jackson St,New York City,NY
307759,AA Batteries (4-pack),3,3.84,2021-11-19 18:28:00,43 8th St,Los Angeles,CA
307776,AAA Batteries (4-pack),2,2.99,2021-11-21 14:49:00,908 Maple St,San Francisco,CA
307781,USB-C Charging Cable,2,11.95,2021-11-19 19:35:00,807 Adams St,Seattle,WA
307786,AA Batteries (4-pack),4,3.84,2021-11-16 17:38:00,682 1st St,Seattle,WA
307818,AAA Batteries (4-pack),4,2.99,2021-11-15 12:49:00,720 Lincoln St,Seattle,WA
307829,AAA Batteries (4-pack),2,2.99,2021-11-04 19:28:00,256 7th St,Dallas,TX
307837,Bose SoundSport Headphones,1,99.99,2021-11-20 15:18:00,797 West St,Los Angeles,CA
307838,27in FHD Monitor,1,149.99,2021-11-18 19:07:00,204 Meadow St,Boston,MA
307840,Wired Headphones,1,11.99,2021-11-19 07:15:00,324 Dogwood St,San Francisco,CA
307844,USB-C Charging Cable,2,11.95,2021-11-15 15:49:00,297 8th St,Austin,TX
307860,Flatscreen TV,1,300.0,2021-11-19 14:19:00,500 Lakeview St,Portland,OR
307866,Lightning Charging Cable,2,14.95,2021-11-28 23:08:00,390 5th St,Los Angeles,CA
307876,Lightning Charging Cable,2,14.95,2021-11-17 00:49:00,934 Walnut St,Seattle,WA
307879,Wired Headphones,2,11.99,2021-11-10 22:15:00,489 7th St,San Francisco,CA
307880,Bose SoundSport Headphones,1,99.99,2021-11-28 20:10:00,782 Elm St,Dallas,TX
307884,Apple Airpods Headphones,1,150.0,2021-11-05 22:00:00,398 Center St,Seattle,WA
307888,Bose SoundSport Headphones,1,99.99,2021-11-13 17:44:00,230 6th St,Boston,MA
307891,27in FHD Monitor,1,149.99,2021-11-03 02:28:00,590 10th St,San Francisco,CA
307892,iPhone,1,700.0,2021-11-03 05:10:00,687 Hickory St,Portland,OR
307911,Wired Headphones,2,11.99,2021-11-18 10:30:00,149 Sunset St,Los Angeles,CA
307917,27in FHD Monitor,1,149.99,2021-11-29 00:17:00,602 12th St,Los Angeles,CA
307925,Macbook Pro Laptop,1,1700.0,2021-11-16 11:53:00,724 Wilson St,Portland,OR
307937,Wired Headphones,1,11.99,2021-11-25 10:25:00,199 Cherry St,San Francisco,CA
307938,Wired Headphones,2,11.99,2021-11-23 12:16:00,718 Lake St,San Francisco,CA
307945,Lightning Charging Cable,2,14.95,2021-11-20 13:45:00,991 Dogwood St,Los Angeles,CA
307947,27in 4K Gaming Monitor,1,389.99,2021-11-29 16:37:00,733 1st St,Atlanta,GA
307948,Lightning Charging Cable,2,14.95,2021-11-19 12:36:00,956 Forest St,New York City,NY
307949,Apple Airpods Headphones,1,150.0,2021-11-05 21:30:00,169 10th St,San Francisco,CA
307954,Apple Airpods Headphones,1,150.0,2021-11-16 14:17:00,292 Forest St,Los Angeles,CA
307957,27in 4K Gaming Monitor,1,389.99,2021-11-04 21:22:00,739 River St,Seattle,WA
307963,AAA Batteries (4-pack),2,2.99,2021-11-14 10:51:00,519 Hill St,New York City,NY
307965,20in Monitor,1,109.99,2021-11-09 01:03:00,671 13th St,San Francisco,CA
307968,Google Phone,1,600.0,2021-11-05 06:59:00,146 12th St,Seattle,WA
307971,AA Batteries (4-pack),1,3.84,2021-11-11 20:57:00,872 Lake St,Austin,TX
307974,Lightning Charging Cable,2,14.95,2021-11-05 10:45:00,466 6th St,Portland,OR
307981,Wired Headphones,1,11.99,2021-11-07 21:08:00,395 2nd St,Los Angeles,CA
307981,27in FHD Monitor,1,149.99,2021-11-07 21:08:00,395 2nd St,Los Angeles,CA
307983,34in Ultrawide Monitor,1,379.99,2021-11-28 16:28:00,30 Jackson St,San Francisco,CA
308000,Lightning Charging Cable,1,14.95,2021-11-17 20:34:00,734 1st St,Los Angeles,CA
308002,Macbook Pro Laptop,1,1700.0,2021-11-16 08:13:00,968 Jefferson St,Los Angeles,CA
308003,AAA Batteries (4-pack),6,2.99,2021-11-04 18:43:00,916 12th St,Austin,TX
308008,Bose SoundSport Headphones,1,99.99,2021-11-15 10:19:00,155 South St,Portland,OR
308011,27in FHD Monitor,1,149.99,2021-11-23 12:53:00,78 River St,Seattle,WA
308017,Vareebadd Phone,1,400.0,2021-11-29 13:24:00,47 Cherry St,Los Angeles,CA
308018,AA Batteries (4-pack),2,3.84,2021-11-08 23:48:00,149 11th St,Portland,OR
308029,AA Batteries (4-pack),2,3.84,2021-11-26 19:58:00,192 Lincoln St,Boston,MA
308033,Macbook Pro Laptop,1,1700.0,2021-11-02 13:19:00,511 Lincoln St,San Francisco,CA
308038,Apple Airpods Headphones,1,150.0,2021-11-07 14:24:00,870 6th St,Dallas,TX
308054,AA Batteries (4-pack),4,3.84,2021-11-03 13:05:00,731 Ridge St,Seattle,WA
308055,27in FHD Monitor,1,149.99,2021-11-18 16:25:00,788 9th St,Portland,ME
308057,AAA Batteries (4-pack),12,2.99,2021-11-23 11:29:00,649 14th St,Los Angeles,CA
308060,Flatscreen TV,1,300.0,2021-11-03 18:31:00,343 Willow St,Portland,OR
308068,iPhone,1,700.0,2021-11-12 17:02:00,716 West St,San Francisco,CA
308068,Lightning Charging Cable,2,14.95,2021-11-12 17:02:00,716 West St,San Francisco,CA
308068,27in FHD Monitor,1,149.99,2021-11-12 17:02:00,716 West St,San Francisco,CA
308072,AAA Batteries (4-pack),4,2.99,2021-11-05 22:06:00,525 5th St,San Francisco,CA
308077,Lightning Charging Cable,2,14.95,2021-11-28 12:38:00,59 Cherry St,Los Angeles,CA
308083,ThinkPad Laptop,1,999.99,2021-11-24 14:43:00,429 Wilson St,San Francisco,CA
308091,Vareebadd Phone,1,400.0,2021-11-23 10:40:00,374 Washington St,Boston,MA
308094,Bose SoundSport Headphones,1,99.99,2021-11-29 00:08:00,561 Johnson St,New York City,NY
308101,Flatscreen TV,1,300.0,2021-11-18 13:02:00,652 Lake St,Dallas,TX
308105,Flatscreen TV,1,300.0,2021-11-18 15:24:00,432 Johnson St,New York City,NY
308121,AAA Batteries (4-pack),2,2.99,2021-11-04 12:15:00,920 4th St,San Francisco,CA
308126,Lightning Charging Cable,1,14.95,2021-11-05 23:05:00,18 Hill St,New York City,NY
308127,34in Ultrawide Monitor,1,379.99,2021-11-01 21:59:00,639 Lakeview St,New York City,NY
308128,AAA Batteries (4-pack),4,2.99,2021-11-24 17:20:00,14 Jefferson St,San Francisco,CA
308131,AAA Batteries (4-pack),2,2.99,2021-11-22 15:48:00,737 North St,Seattle,WA
308131,iPhone,1,700.0,2021-11-22 15:48:00,737 North St,Seattle,WA
308144,Wired Headphones,2,11.99,2021-11-24 13:52:00,383 Pine St,New York City,NY
308145,AAA Batteries (4-pack),2,2.99,2021-11-18 11:49:00,698 Adams St,Portland,OR
308159,ThinkPad Laptop,1,999.99,2021-11-04 20:16:00,61 Meadow St,Boston,MA
308162,Apple Airpods Headphones,1,150.0,2021-11-28 10:59:00,352 Main St,New York City,NY
308172,27in 4K Gaming Monitor,1,389.99,2021-11-18 19:35:00,326 14th St,San Francisco,CA
308196,AA Batteries (4-pack),4,3.84,2021-11-19 18:56:00,417 Johnson St,Seattle,WA
308199,USB-C Charging Cable,2,11.95,2021-11-16 21:18:00,878 Church St,Dallas,TX
308203,Apple Airpods Headphones,1,150.0,2021-11-12 14:09:00,496 Jackson St,Los Angeles,CA
308204,USB-C Charging Cable,1,11.95,2021-11-09 19:22:00,282 4th St,New York City,NY
308207,Lightning Charging Cable,2,14.95,2021-11-06 02:12:00,448 Cherry St,San Francisco,CA
308261,Apple Airpods Headphones,1,150.0,2021-11-12 16:15:00,84 14th St,San Francisco,CA
308264,Wired Headphones,2,11.99,2021-11-08 19:02:00,98 7th St,San Francisco,CA
308265,Lightning Charging Cable,1,14.95,2021-11-04 12:11:00,553 Washington St,Portland,OR
308269,Flatscreen TV,1,300.0,2021-11-18 21:59:00,860 Cedar St,Dallas,TX
308273,Lightning Charging Cable,1,14.95,2021-11-26 19:14:00,214 West St,New York City,NY
308276,AA Batteries (4-pack),1,3.84,2021-11-02 15:27:00,543 5th St,New York City,NY
308280,Bose SoundSport Headphones,1,99.99,2021-11-04 19:49:00,338 Cherry St,Los Angeles,CA
308294,Lightning Charging Cable,2,14.95,2021-11-05 14:35:00,439 Wilson St,New York City,NY
308299,Bose SoundSport Headphones,1,99.99,2021-11-01 08:57:00,237 Meadow St,New York City,NY
308303,34in Ultrawide Monitor,1,379.99,2021-11-03 11:48:00,732 Chestnut St,Los Angeles,CA
308306,AA Batteries (4-pack),4,3.84,2021-11-19 17:37:00,679 Elm St,Seattle,WA
308307,USB-C Charging Cable,1,11.95,2021-11-14 07:21:00,806 Highland St,Seattle,WA
308308,Wired Headphones,1,11.99,2021-11-25 07:41:00,778 Chestnut St,New York City,NY
308310,Apple Airpods Headphones,1,150.0,2021-11-15 17:44:00,802 Sunset St,Atlanta,GA
308319,Apple Airpods Headphones,1,150.0,2021-12-01 00:21:00,564 Main St,Dallas,TX
308352,27in 4K Gaming Monitor,1,389.99,2021-11-25 21:24:00,638 Dogwood St,San Francisco,CA
308359,AA Batteries (4-pack),4,3.84,2021-11-18 08:13:00,543 Adams St,Los Angeles,CA
308362,Bose SoundSport Headphones,1,99.99,2021-11-19 08:26:00,145 Jefferson St,Portland,OR
308363,AA Batteries (4-pack),2,3.84,2021-11-10 09:14:00,807 Walnut St,Atlanta,GA
308370,27in FHD Monitor,1,149.99,2021-11-09 19:10:00,862 Hickory St,San Francisco,CA
308376,AA Batteries (4-pack),4,3.84,2021-11-04 18:10:00,21 Wilson St,San Francisco,CA
308387,USB-C Charging Cable,2,11.95,2021-11-10 14:16:00,88 Hill St,Seattle,WA
308391,20in Monitor,1,109.99,2021-11-18 19:56:00,410 Spruce St,Atlanta,GA
308393,Vareebadd Phone,1,400.0,2021-11-07 17:59:00,5 14th St,Dallas,TX
308402,Apple Airpods Headphones,1,150.0,2021-11-26 11:25:00,105 Adams St,New York City,NY
308404,Macbook Pro Laptop,1,1700.0,2021-11-28 11:53:00,605 Hickory St,Los Angeles,CA
308406,USB-C Charging Cable,2,11.95,2021-11-03 08:23:00,353 Pine St,San Francisco,CA
308407,Lightning Charging Cable,1,14.95,2021-11-03 00:59:00,762 Lakeview St,San Francisco,CA
308409,ThinkPad Laptop,1,999.99,2021-11-14 23:06:00,673 Madison St,New York City,NY
308413,Wired Headphones,2,11.99,2021-11-17 15:35:00,844 Hickory St,San Francisco,CA
308419,Apple Airpods Headphones,1,150.0,2021-11-03 11:30:00,311 Elm St,Dallas,TX
308421,Wired Headphones,2,11.99,2021-11-23 14:43:00,614 6th St,New York City,NY
308446,Lightning Charging Cable,2,14.95,2021-11-14 14:51:00,376 Walnut St,Portland,ME
308453,Lightning Charging Cable,2,14.95,2021-11-17 14:33:00,395 Pine St,Los Angeles,CA
308458,USB-C Charging Cable,2,11.95,2021-11-16 02:50:00,720 Sunset St,New York City,NY
308459,Apple Airpods Headphones,1,150.0,2021-11-15 19:39:00,184 9th St,Los Angeles,CA
308461,Google Phone,1,600.0,2021-11-27 07:56:00,490 Lakeview St,Seattle,WA
308464,Lightning Charging Cable,2,14.95,2021-11-23 12:58:00,222 8th St,Boston,MA
308466,Vareebadd Phone,1,400.0,2021-11-08 18:20:00,585 Maple St,Seattle,WA
308466,USB-C Charging Cable,4,11.95,2021-11-08 18:20:00,585 Maple St,Seattle,WA
308474,USB-C Charging Cable,1,11.95,2021-11-10 13:34:00,634 Hickory St,New York City,NY
308476,27in FHD Monitor,1,149.99,2021-11-11 08:52:00,394 North St,Atlanta,GA
308477,USB-C Charging Cable,2,11.95,2021-11-16 21:50:00,601 14th St,San Francisco,CA
308513,iPhone,1,700.0,2021-11-28 12:27:00,455 Meadow St,Los Angeles,CA
308521,USB-C Charging Cable,2,11.95,2021-11-05 01:42:00,14 Jackson St,Seattle,WA
308529,Bose SoundSport Headphones,1,99.99,2021-11-19 19:12:00,18 South St,Atlanta,GA
308544,27in FHD Monitor,1,149.99,2021-11-01 19:05:00,979 Ridge St,San Francisco,CA
308557,Lightning Charging Cable,1,14.95,2021-11-21 00:05:00,248 Sunset St,Los Angeles,CA
308563,Wired Headphones,1,11.99,2021-11-18 09:50:00,823 River St,Los Angeles,CA
308567,AA Batteries (4-pack),2,3.84,2021-11-10 15:49:00,127 Lake St,Boston,MA
308577,AAA Batteries (4-pack),4,2.99,2021-11-07 16:18:00,207 2nd St,San Francisco,CA
308582,AAA Batteries (4-pack),2,2.99,2021-11-24 20:17:00,743 4th St,Los Angeles,CA
308585,Google Phone,1,600.0,2021-11-29 08:42:00,237 Chestnut St,Portland,OR
308612,Macbook Pro Laptop,1,1700.0,2021-11-26 21:44:00,526 Maple St,New York City,NY
308619,Lightning Charging Cable,1,14.95,2021-11-30 16:03:00,290 Maple St,Atlanta,GA
308623,Lightning Charging Cable,2,14.95,2021-11-06 19:35:00,134 Johnson St,Los Angeles,CA
308624,Wired Headphones,2,11.99,2021-11-23 10:44:00,675 1st St,Atlanta,GA
308629,27in 4K Gaming Monitor,1,389.99,2021-11-26 20:17:00,476 Chestnut St,Los Angeles,CA
308630,iPhone,1,700.0,2021-11-01 09:20:00,923 Wilson St,New York City,NY
308631,Lightning Charging Cable,2,14.95,2021-11-14 09:24:00,588 Elm St,Austin,TX
308648,Macbook Pro Laptop,1,1700.0,2021-11-21 19:07:00,616 River St,Austin,TX
308651,Flatscreen TV,1,300.0,2021-11-13 08:23:00,407 6th St,Portland,ME
308653,Wired Headphones,2,11.99,2021-11-14 21:23:00,779 12th St,New York City,NY
308654,27in FHD Monitor,1,149.99,2021-11-25 15:55:00,183 Cedar St,Boston,MA
308666,AA Batteries (4-pack),1,3.84,2021-11-21 11:40:00,933 Johnson St,Atlanta,GA
308673,Macbook Pro Laptop,1,1700.0,2021-11-19 03:51:00,239 Pine St,Atlanta,GA
308687,Wired Headphones,1,11.99,2021-11-13 11:41:00,477 Walnut St,Los Angeles,CA
308688,Bose SoundSport Headphones,1,99.99,2021-11-04 01:28:00,923 14th St,Atlanta,GA
308692,AAA Batteries (4-pack),12,2.99,2021-11-17 08:24:00,388 Wilson St,New York City,NY
308700,Vareebadd Phone,1,400.0,2021-11-17 18:38:00,155 Jefferson St,San Francisco,CA
308700,USB-C Charging Cable,2,11.95,2021-11-17 18:38:00,155 Jefferson St,San Francisco,CA
308702,AAA Batteries (4-pack),2,2.99,2021-11-04 14:37:00,333 Lake St,Los Angeles,CA
308703,Apple Airpods Headphones,1,150.0,2021-11-01 20:01:00,412 South St,Portland,OR
308715,Wired Headphones,1,11.99,2021-11-10 12:32:00,462 Cedar St,Austin,TX
308718,Wired Headphones,2,11.99,2021-11-03 23:20:00,443 Jackson St,San Francisco,CA
308723,AAA Batteries (4-pack),4,2.99,2021-11-05 16:30:00,952 Sunset St,San Francisco,CA
308724,Lightning Charging Cable,1,14.95,2021-11-27 08:20:00,219 Center St,New York City,NY
308746,Lightning Charging Cable,1,14.95,2021-11-11 08:32:00,554 South St,Los Angeles,CA
308752,AAA Batteries (4-pack),1,2.99,2021-11-03 13:29:00,907 Spruce St,New York City,NY
308764,AA Batteries (4-pack),4,3.84,2021-11-29 18:49:00,724 Hill St,San Francisco,CA
308767,USB-C Charging Cable,1,11.95,2021-11-05 13:22:00,959 Washington St,New York City,NY
308771,USB-C Charging Cable,1,11.95,2021-11-19 15:41:00,848 Adams St,New York City,NY
308772,Apple Airpods Headphones,1,150.0,2021-11-30 08:29:00,603 Main St,San Francisco,CA
308800,Google Phone,1,600.0,2021-11-01 13:29:00,858 Jefferson St,Los Angeles,CA
308800,Wired Headphones,2,11.99,2021-11-01 13:29:00,858 Jefferson St,Los Angeles,CA
308814,ThinkPad Laptop,1,999.99,2021-11-04 13:30:00,59 Dogwood St,Portland,OR
308819,USB-C Charging Cable,2,11.95,2021-11-25 14:15:00,678 Hill St,New York City,NY
308822,USB-C Charging Cable,1,11.95,2021-11-08 10:59:00,10 8th St,San Francisco,CA
308825,Lightning Charging Cable,2,14.95,2021-11-13 20:38:00,354 Walnut St,Dallas,TX
308826,AA Batteries (4-pack),1,3.84,2021-11-05 09:14:00,922 Center St,San Francisco,CA
308831,Apple Airpods Headphones,1,150.0,2021-11-17 20:56:00,725 South St,Los Angeles,CA
308832,USB-C Charging Cable,2,11.95,2021-11-18 10:52:00,459 Lakeview St,Austin,TX
308834,Macbook Pro Laptop,1,1700.0,2021-11-01 15:50:00,132 Park St,Atlanta,GA
308846,AAA Batteries (4-pack),2,2.99,2021-11-20 17:05:00,128 River St,San Francisco,CA
308862,AAA Batteries (4-pack),2,2.99,2021-11-18 11:29:00,974 Ridge St,San Francisco,CA
308862,20in Monitor,1,109.99,2021-11-18 11:29:00,974 Ridge St,San Francisco,CA
308864,27in FHD Monitor,1,149.99,2021-11-26 12:53:00,469 Center St,Los Angeles,CA
308870,Lightning Charging Cable,1,14.95,2021-11-06 08:30:00,459 Pine St,Boston,MA
308873,27in 4K Gaming Monitor,1,389.99,2021-11-03 16:28:00,999 West St,Atlanta,GA
308874,Wired Headphones,2,11.99,2021-11-21 09:25:00,97 Ridge St,Los Angeles,CA
308878,AAA Batteries (4-pack),4,2.99,2021-11-13 23:46:00,398 Sunset St,Seattle,WA
308879,iPhone,1,700.0,2021-11-13 23:54:00,19 Madison St,San Francisco,CA
308893,Lightning Charging Cable,1,14.95,2021-11-14 10:36:00,211 10th St,Los Angeles,CA
308902,Lightning Charging Cable,2,14.95,2021-11-28 15:21:00,928 Walnut St,Dallas,TX
308903,USB-C Charging Cable,1,11.95,2021-11-09 10:21:00,475 Hickory St,Austin,TX
308907,27in FHD Monitor,1,149.99,2021-11-06 19:21:00,431 13th St,San Francisco,CA
308909,AAA Batteries (4-pack),2,2.99,2021-11-09 17:07:00,806 North St,San Francisco,CA
308918,AA Batteries (4-pack),4,3.84,2021-11-01 16:13:00,426 Church St,Seattle,WA
308929,Bose SoundSport Headphones,1,99.99,2021-11-13 16:07:00,900 Church St,Austin,TX
308938,Wired Headphones,2,11.99,2021-11-09 11:51:00,212 4th St,Portland,OR
308941,Wired Headphones,4,11.99,2021-11-06 18:35:00,683 West St,San Francisco,CA
308952,AAA Batteries (4-pack),2,2.99,2021-11-16 15:41:00,583 Hill St,Boston,MA
308964,27in FHD Monitor,1,149.99,2021-11-22 20:43:00,37 6th St,Seattle,WA
308973,AA Batteries (4-pack),2,3.84,2021-11-18 17:33:00,724 Adams St,San Francisco,CA
308974,Wired Headphones,2,11.99,2021-11-07 18:54:00,348 Church St,Portland,OR
308980,Bose SoundSport Headphones,1,99.99,2021-11-30 19:43:00,579 River St,Los Angeles,CA
308983,Apple Airpods Headphones,1,150.0,2021-11-13 10:18:00,368 1st St,Atlanta,GA
308985,iPhone,1,700.0,2021-11-10 16:28:00,301 North St,New York City,NY
308991,AAA Batteries (4-pack),2,2.99,2021-11-08 00:07:00,238 Madison St,New York City,NY
309001,Bose SoundSport Headphones,1,99.99,2021-11-29 17:33:00,701 Chestnut St,Austin,TX
309002,AAA Batteries (4-pack),4,2.99,2021-11-10 11:16:00,193 Church St,San Francisco,CA
309003,AAA Batteries (4-pack),1,2.99,2021-11-10 21:00:00,932 Elm St,San Francisco,CA
309007,Lightning Charging Cable,2,14.95,2021-11-11 18:19:00,214 Madison St,San Francisco,CA
309021,27in FHD Monitor,1,149.99,2021-11-29 18:07:00,522 13th St,Boston,MA
309024,Wired Headphones,2,11.99,2021-11-03 13:28:00,66 Cedar St,Atlanta,GA
